City,ZipCode,Type,County,Population
"Denver, CO",80266,Standard,Denver,0
"Denver, CO",80271,Unique,Denver,0
"Denver, CO",80273,Unique,Denver,0
"Denver, CO",80274,Unique,Denver,0
"Denver, CO",80281,Unique,Denver,0
"Denver, CO",80290,Standard,Denver,0
"Denver, CO",80291,Unique,Denver,0
"Denver, CO",80293,Standard,Denver,0
"Denver, CO",80294,Standard,Denver,0
"Denver, CO",80299,Standard,Denver,0
"Washington, DC",20001,Standard,District Of Columbia,"38,551"
"Washington, DC",20002,Standard,District Of Columbia,"52,370"
"Washington, DC",20003,Standard,District Of Columbia,"26,454"
"Washington, DC",20004,Standard,District Of Columbia,"1,622"
"Washington, DC",20005,Standard,District Of Columbia,"12,775"
"Washington, DC",20006,Standard,District Of Columbia,"3,227"
"Washington, DC",20007,Standard,District Of Columbia,"26,866"
"Washington, DC",20008,Standard,District Of Columbia,"27,525"
"Washington, DC",20009,Standard,District Of Columbia,"47,992"
"Washington, DC",20010,Standard,District Of Columbia,"30,138"
"Washington, DC",20011,Standard,District Of Columbia,"58,536"
"Washington, DC",20012,Standard,District Of Columbia,"13,414"
"Washington, DC",20013,P.O. Box,District Of Columbia,0
"Washington, DC",20015,Standard,District Of Columbia,"15,332"
"Washington, DC",20016,Standard,District Of Columbia,"32,519"
"Washington, DC",20017,Standard,District Of Columbia,"17,735"
"Washington, DC",20018,Standard,District Of Columbia,"16,894"
"Washington, DC",20019,Standard,District Of Columbia,"54,358"
"Washington, DC",20020,Standard,District Of Columbia,"49,864"
"Washington, DC",20022,P.O. Box,District Of Columbia,0
"Washington, DC",20024,Standard,District Of Columbia,"11,510"
"Washington, DC",20026,Standard,District Of Columbia,0
"Washington, DC",20027,P.O. Box,District Of Columbia,0
"Washington, DC",20029,P.O. Box,District Of Columbia,0
"Washington, DC",20030,P.O. Box,District Of Columbia,0
"Washington, DC",20032,Standard,District Of Columbia,"35,653"
"Washington, DC",20033,P.O. Box,District Of Columbia,0
"Washington, DC",20035,P.O. Box,District Of Columbia,0
"Washington, DC",20036,Standard,District Of Columbia,"5,435"
"Washington, DC",20037,Standard,District Of Columbia,"14,642"
"Washington, DC",20038,P.O. Box,District Of Columbia,0
"Washington, DC",20039,P.O. Box,District Of Columbia,0
"Washington, DC",20040,P.O. Box,District Of Columbia,0
"Washington, DC",20041,P.O. Box,District Of Columbia,0
"Washington, DC",20042,Unique,District Of Columbia,0
"Washington, DC",20043,P.O. Box,District Of Columbia,0
"Washington, DC",20044,P.O. Box,District Of Columbia,0
"Washington, DC",20045,Standard,District Of Columbia,0
"Washington, DC",20047,Unique,District Of Columbia,0
"Washington, DC",20049,Unique,District Of Columbia,0
"Washington, DC",20050,P.O. Box,District Of Columbia,0
"Washington, DC",20052,Unique,District Of Columbia,470
"Washington, DC",20053,Unique,District Of Columbia,0
"Washington, DC",20055,Unique,District Of Columbia,0
"Washington, DC",20056,P.O. Box,District Of Columbia,0
"Washington, DC",20057,Unique,District Of Columbia,"3,888"
"Washington, DC",20058,Unique,District Of Columbia,0
"Washington, DC",20059,Unique,District Of Columbia,0
"Washington, DC",20060,Unique,District Of Columbia,0
"Washington, DC",20061,Unique,District Of Columbia,0
"Washington, DC",20062,Unique,District Of Columbia,0
"Washington, DC",20063,Unique,District Of Columbia,0
"Washington, DC",20064,Unique,District Of Columbia,"1,890"
"Washington, DC",20065,Unique,District Of Columbia,0
"Washington, DC",20066,Unique,District Of Columbia,0
"Washington, DC",20067,Unique,District Of Columbia,0
"Washington, DC",20068,Unique,District Of Columbia,0
"Washington, DC",20069,Unique,District Of Columbia,0
"Washington, DC",20070,Unique,District Of Columbia,0
"Washington, DC",20071,Unique,District Of Columbia,0
"Washington, DC",20073,Unique,District Of Columbia,0
"Washington, DC",20074,Unique,District Of Columbia,0
"Washington, DC",20075,Unique,District Of Columbia,0
"Washington, DC",20076,Unique,District Of Columbia,0
"Washington, DC",20077,Unique,District Of Columbia,0
"Washington, DC",20078,Unique,District Of Columbia,0
"Washington, DC",20080,Unique,District Of Columbia,0
"Washington, DC",20081,Unique,District Of Columbia,0
"Washington, DC",20082,Unique,District Of Columbia,0
"Washington, DC",20090,P.O. Box,District Of Columbia,0
"Washington, DC",20091,P.O. Box,District Of Columbia,0
"Washington, DC",20201,Unique,District Of Columbia,0
"Washington, DC",20202,Unique,District Of Columbia,0
"Washington, DC",20203,Unique,District Of Columbia,0
"Washington, DC",20204,Unique,District Of Columbia,0
"Washington, DC",20206,Unique,District Of Columbia,0
"Washington, DC",20207,Unique,District Of Columbia,0
"Washington, DC",20208,Unique,District Of Columbia,0
"Washington, DC",20210,Unique,District Of Columbia,0
"Washington, DC",20211,Unique,District Of Columbia,0
"Washington, DC",20212,Unique,District Of Columbia,0
"Washington, DC",20213,Unique,District Of Columbia,0
"Washington, DC",20214,Unique,District Of Columbia,0
"Washington, DC",20215,Unique,District Of Columbia,0
"Washington, DC",20216,Unique,District Of Columbia,0
"Washington, DC",20217,Unique,District Of Columbia,0
"Washington, DC",20218,Unique,District Of Columbia,0
"Washington, DC",20219,Unique,District Of Columbia,0
"Washington, DC",20220,Unique,District Of Columbia,0
"Washington, DC",20221,Unique,District Of Columbia,0
"Washington, DC",20222,Unique,District Of Columbia,0
"Washington, DC",20223,Unique,District Of Columbia,0
"Washington, DC",20224,Unique,District Of Columbia,0
"Washington, DC",20226,Unique,District Of Columbia,0
"Washington, DC",20227,Unique,District Of Columbia,0
"Washington, DC",20228,Unique,District Of Columbia,0
"Washington, DC",20229,Unique,District Of Columbia,0
"Washington, DC",20230,Unique,District Of Columbia,0
"Washington, DC",20232,Unique,District Of Columbia,0
"Washington, DC",20233,Unique,District Of Columbia,0
"Washington, DC",20235,Unique,District Of Columbia,0
"Washington, DC",20237,Unique,District Of Columbia,0
"Washington, DC",20238,Unique,District Of Columbia,0
"Washington, DC",20239,Unique,District Of Columbia,0
"Washington, DC",20240,Unique,District Of Columbia,0
"Washington, DC",20241,Unique,District Of Columbia,0
"Washington, DC",20242,Unique,District Of Columbia,0
"Washington, DC",20244,Unique,District Of Columbia,0
"Washington, DC",20245,Unique,District Of Columbia,0
"Washington, DC",20250,Unique,District Of Columbia,0
"Washington, DC",20251,Unique,District Of Columbia,0
"Washington, DC",20252,Unique,District Of Columbia,0
"Washington, DC",20254,Unique,District Of Columbia,0
"Washington, DC",20260,Standard,District Of Columbia,0
"Washington, DC",20261,Unique,District Of Columbia,0
"Washington, DC",20262,Unique,District Of Columbia,0
"Washington, DC",20265,Unique,District Of Columbia,0
"Washington, DC",20266,Unique,District Of Columbia,0
"Washington, DC",20268,Unique,District Of Columbia,0
"Washington, DC",20270,Unique,District Of Columbia,0
"Washington, DC",20277,Unique,District Of Columbia,0
"Washington, DC",20289,Unique,District Of Columbia,0
"Washington, DC",20299,Unique,District Of Columbia,0
"Washington, DC",20301,Unique,District Of Columbia,0
"Washington, DC",20303,Unique,District Of Columbia,0
"Washington, DC",20306,Unique,District Of Columbia,0
"Washington, DC",20310,Unique,District Of Columbia,0
"Washington, DC",20314,Unique,District Of Columbia,0
"Washington, DC",20317,Unique,District Of Columbia,903
"Washington, DC",20318,Unique,District Of Columbia,0
"Washington, DC",20319,Unique,District Of Columbia,84
"Washington, DC",20330,Unique,District Of Columbia,0
"Washington, DC",20340,Unique,District Of Columbia,0
"Washington, DC",20350,Unique,District Of Columbia,0
"Washington, DC",20355,Unique,District Of Columbia,0
"Washington, DC",20370,Unique,District Of Columbia,0
"Washington, DC",20372,Unique,District Of Columbia,0
"Washington, DC",20373,Unique,District Of Columbia,131
"Washington, DC",20374,Standard,District Of Columbia,0
"Washington, DC",20375,Unique,District Of Columbia,0
"Washington, DC",20376,Standard,District Of Columbia,0
"Washington, DC",20380,Unique,District Of Columbia,0
"Washington, DC",20388,Standard,District Of Columbia,0
"Washington, DC",20389,Unique,District Of Columbia,0
"Washington, DC",20390,Unique,District Of Columbia,584
"Washington, DC",20391,Standard,District Of Columbia,0
"Washington, DC",20392,Unique,District Of Columbia,0
"Washington, DC",20393,Unique,District Of Columbia,0
"Washington, DC",20394,Unique,District Of Columbia,0
"Washington, DC",20395,Unique,District Of Columbia,0
"Washington, DC",20398,Standard,District Of Columbia,0
"Washington, DC",20401,Unique,District Of Columbia,0
"Washington, DC",20402,Unique,District Of Columbia,0
"Washington, DC",20403,Unique,District Of Columbia,0
"Washington, DC",20404,Unique,District Of Columbia,0
"Washington, DC",20405,Unique,District Of Columbia,0
"Washington, DC",20406,Unique,District Of Columbia,0
"Washington, DC",20407,Unique,District Of Columbia,0
"Washington, DC",20408,Unique,District Of Columbia,0
"Washington, DC",20410,Unique,District Of Columbia,0
"Washington, DC",20411,Unique,District Of Columbia,0
"Washington, DC",20412,Unique,District Of Columbia,0
"Washington, DC",20413,Unique,District Of Columbia,0
"Washington, DC",20414,Unique,District Of Columbia,0
"Washington, DC",20415,Unique,District Of Columbia,0
"Washington, DC",20416,Unique,District Of Columbia,0
"Washington, DC",20417,Unique,District Of Columbia,0
"Washington, DC",20418,Unique,District Of Columbia,0
"Washington, DC",20419,Unique,District Of Columbia,0
"Washington, DC",20420,Unique,District Of Columbia,0
"Washington, DC",20421,Unique,District Of Columbia,0
"Washington, DC",20422,Unique,District Of Columbia,0
"Washington, DC",20423,Unique,District Of Columbia,0
"Washington, DC",20424,Unique,District Of Columbia,0
"Washington, DC",20425,Unique,District Of Columbia,0
"Washington, DC",20426,Unique,District Of Columbia,0
"Washington, DC",20427,Unique,District Of Columbia,0
"Washington, DC",20428,Unique,District Of Columbia,0
"Washington, DC",20429,Unique,District Of Columbia,0
"Washington, DC",20431,Unique,District Of Columbia,0
"Washington, DC",20433,Unique,District Of Columbia,0
"Washington, DC",20434,Unique,District Of Columbia,0
"Washington, DC",20435,Unique,District Of Columbia,0
"Washington, DC",20436,Unique,District Of Columbia,0
"Washington, DC",20437,Unique,District Of Columbia,0
"Washington, DC",20439,Unique,District Of Columbia,0
"Washington, DC",20440,Unique,District Of Columbia,0
"Washington, DC",20441,Unique,District Of Columbia,0
"Washington, DC",20442,Unique,District Of Columbia,0
"Washington, DC",20444,Unique,District Of Columbia,0
"Washington, DC",20447,Unique,District Of Columbia,0
"Washington, DC",20451,Unique,District Of Columbia,0
"Washington, DC",20453,Unique,District Of Columbia,0
"Washington, DC",20456,Unique,District Of Columbia,0
"Washington, DC",20460,Unique,District Of Columbia,0
"Washington, DC",20463,Unique,District Of Columbia,0
"Washington, DC",20468,Unique,District Of Columbia,0
"Washington, DC",20469,Unique,District Of Columbia,0
"Washington, DC",20470,Unique,District Of Columbia,0
"Washington, DC",20472,Unique,District Of Columbia,0
"Washington, DC",20500,Standard,District Of Columbia,0
"Washington, DC",20501,Unique,District Of Columbia,0
"Washington, DC",20502,Unique,District Of Columbia,0
"Washington, DC",20503,Unique,District Of Columbia,0
"Washington, DC",20504,Unique,District Of Columbia,0
"Washington, DC",20505,Unique,District Of Columbia,0
"Washington, DC",20506,Unique,District Of Columbia,0
"Washington, DC",20507,Unique,District Of Columbia,0
"Washington, DC",20508,Unique,District Of Columbia,0
"Washington, DC",20509,Unique,District Of Columbia,0
"Washington, DC",20510,Unique,District Of Columbia,0
"Washington, DC",20511,Unique,District Of Columbia,0
"Washington, DC",20515,Unique,District Of Columbia,0
"Washington, DC",20520,Unique,District Of Columbia,0
"Washington, DC",20521,Unique,District Of Columbia,0
"Washington, DC",20522,Unique,District Of Columbia,0
"Washington, DC",20523,Unique,District Of Columbia,0
"Washington, DC",20524,Unique,District Of Columbia,0
"Washington, DC",20525,Unique,District Of Columbia,0
"Washington, DC",20526,Unique,District Of Columbia,0
"Washington, DC",20527,Unique,District Of Columbia,0
"Washington, DC",20528,Unique,District Of Columbia,0
"Washington, DC",20529,Unique,District Of Columbia,0
"Washington, DC",20530,Unique,District Of Columbia,0
"Washington, DC",20531,Unique,District Of Columbia,0
"Washington, DC",20533,Unique,District Of Columbia,0
"Washington, DC",20534,Unique,District Of Columbia,0
"Washington, DC",20535,Unique,District Of Columbia,8
"Washington, DC",20536,Unique,District Of Columbia,0
"Washington, DC",20537,Unique,District Of Columbia,0
"Washington, DC",20538,Unique,District Of Columbia,0
"Washington, DC",20539,Unique,District Of Columbia,0
"Washington, DC",20540,Unique,District Of Columbia,0
"Washington, DC",20541,Unique,District Of Columbia,0
"Washington, DC",20542,Unique,District Of Columbia,0
"Washington, DC",20543,Unique,District Of Columbia,0
"Washington, DC",20544,Unique,District Of Columbia,0
"Washington, DC",20546,Unique,District Of Columbia,0
"Washington, DC",20547,Unique,District Of Columbia,0
"Washington, DC",20548,Unique,District Of Columbia,0
"Washington, DC",20549,Unique,District Of Columbia,0
"Washington, DC",20551,Unique,District Of Columbia,0
"Washington, DC",20552,Unique,District Of Columbia,0
"Washington, DC",20553,Unique,District Of Columbia,0
"Washington, DC",20554,Unique,District Of Columbia,0
"Washington, DC",20555,Unique,District Of Columbia,0
"Washington, DC",20557,Unique,District Of Columbia,0
"Washington, DC",20559,Unique,District Of Columbia,0
"Washington, DC",20560,Unique,District Of Columbia,0
"Washington, DC",20565,Unique,District Of Columbia,0
"Washington, DC",20566,Unique,District Of Columbia,0
"Washington, DC",20570,Unique,District Of Columbia,0
"Washington, DC",20571,Unique,District Of Columbia,0
"Washington, DC",20572,Unique,District Of Columbia,0
"Washington, DC",20573,Unique,District Of Columbia,0
"Washington, DC",20575,Unique,District Of Columbia,0
"Washington, DC",20576,Unique,District Of Columbia,0
"Washington, DC",20577,Unique,District Of Columbia,0
"Washington, DC",20578,Unique,District Of Columbia,0
"Washington, DC",20579,Unique,District Of Columbia,0
"Washington, DC",20580,Unique,District Of Columbia,0
"Washington, DC",20581,Unique,District Of Columbia,0
"Washington, DC",20585,Unique,District Of Columbia,0
"Washington, DC",20586,Unique,District Of Columbia,0
"Washington, DC",20590,Unique,District Of Columbia,0
"Washington, DC",20591,Unique,District Of Columbia,0
"Washington, DC",20593,Unique,District Of Columbia,0
"Washington, DC",20594,Unique,District Of Columbia,0
"Washington, DC",20597,Unique,District Of Columbia,0
"Washington, DC",20599,Unique,District Of Columbia,0
"Memphis, TN",37501,Unique,Shelby,0
"Memphis, TN",37544,Unique,Shelby,0
"Memphis, TN",38101,P.O. Box,Shelby,0
"Memphis, TN",38103,Standard,Shelby,"12,180"
"Memphis, TN",38104,Standard,Shelby,"23,409"
"Memphis, TN",38105,Standard,Shelby,"6,184"
"Memphis, TN",38106,Standard,Shelby,"27,222"
"Memphis, TN",38107,Standard,Shelby,"17,698"
"Memphis, TN",38108,Standard,Shelby,"18,729"
"Memphis, TN",38109,Standard,Shelby,"46,594"
"Memphis, TN",38111,Standard,Shelby,"41,742"
"Memphis, TN",38112,Standard,Shelby,"17,472"
"Memphis, TN",38113,P.O. Box,Shelby,0
"Memphis, TN",38114,Standard,Shelby,"26,905"
"Memphis, TN",38115,Standard,Shelby,"39,129"
"Memphis, TN",38116,Standard,Shelby,"40,404"
"Memphis, TN",38117,Standard,Shelby,"26,125"
"Memphis, TN",38118,Standard,Shelby,"41,465"
"Memphis, TN",38119,Standard,Shelby,"22,330"
"Memphis, TN",38120,Standard,Shelby,"14,237"
"Memphis, TN",38122,Standard,Shelby,"25,270"
"Memphis, TN",38124,P.O. Box,Shelby,0
"Memphis, TN",38125,Standard,Shelby,"36,150"
"Memphis, TN",38126,Standard,Shelby,"7,334"
"Memphis, TN",38127,Standard,Shelby,"45,248"
"Memphis, TN",38128,Standard,Shelby,"44,863"
"Memphis, TN",38130,P.O. Box,Shelby,0
"Memphis, TN",38131,Standard,Shelby,0
"Memphis, TN",38132,Standard,Shelby,7
"Memphis, TN",38133,Standard,Shelby,"20,787"
"Memphis, TN",38134,Standard,Shelby,"41,948"
"Memphis, TN",38135,Standard,Shelby,"30,657"
"Memphis, TN",38136,Unique,Shelby,0
"Memphis, TN",38137,Standard,Shelby,0
"Memphis, TN",38138,Standard,Shelby,"24,045"
"Memphis, TN",38139,Standard,Shelby,"16,086"
"Memphis, TN",38141,Standard,Shelby,"22,462"
"Memphis, TN",38145,Unique,Shelby,0
"Memphis, TN",38148,Unique,Shelby,0
"Memphis, TN",38150,Unique,Shelby,0
"Memphis, TN",38151,Unique,Shelby,0
"Memphis, TN",38152,Unique,Shelby,834
"Memphis, TN",38157,Standard,Shelby,0
"Memphis, TN",38159,Unique,Shelby,0
"Memphis, TN",38161,Unique,Shelby,0
"Memphis, TN",38163,Unique,Shelby,0
"Memphis, TN",38166,Unique,Shelby,0
"Memphis, TN",38167,P.O. Box,Shelby,0
"Memphis, TN",38168,P.O. Box,Shelby,0
"Memphis, TN",38173,P.O. Box,Shelby,0
"Memphis, TN",38174,P.O. Box,Shelby,0
"Memphis, TN",38175,P.O. Box,Shelby,0
"Memphis, TN",38177,P.O. Box,Shelby,0
"Memphis, TN",38181,P.O. Box,Shelby,0
"Memphis, TN",38182,P.O. Box,Shelby,0
"Memphis, TN",38184,P.O. Box,Shelby,0
"Memphis, TN",38186,P.O. Box,Shelby,0
"Memphis, TN",38187,P.O. Box,Shelby,0
"Memphis, TN",38188,Unique,Shelby,0
"Memphis, TN",38190,P.O. Box,Shelby,0
"Memphis, TN",38193,Unique,Shelby,0
"Memphis, TN",38194,Unique,Shelby,0
"Memphis, TN",38197,Unique,Shelby,0
"Boston, MA",02108,Standard,Suffolk,"3,825"
"Boston, MA",02109,Standard,Suffolk,"3,771"
"Boston, MA",02110,Standard,Suffolk,"1,733"
"Boston, MA",02111,Standard,Suffolk,"7,383"
"Boston, MA",02112,P.O. Box,Suffolk,0
"Boston, MA",02113,Standard,Suffolk,"6,915"
"Boston, MA",02114,Standard,Suffolk,"11,999"
"Boston, MA",02115,Standard,Suffolk,"28,441"
"Boston, MA",02116,Standard,Suffolk,"20,628"
"Boston, MA",02117,P.O. Box,Suffolk,0
"Boston, MA",02118,Standard,Suffolk,"26,498"
"Boston, MA",02119,Standard,Suffolk,"25,346"
"Boston, MA",02120,Standard,Suffolk,"15,181"
"Boston, MA",02121,Standard,Suffolk,"25,978"
"Boston, MA",02122,Standard,Suffolk,"23,479"
"Boston, MA",02123,P.O. Box,Suffolk,0
"Boston, MA",02124,Standard,Suffolk,"47,783"
"Boston, MA",02125,Standard,Suffolk,"33,295"
"Boston, MA",02126,Standard,Suffolk,"25,562"
"Boston, MA",02127,Standard,Suffolk,"31,799"
"Boston, MA",02128,Standard,Suffolk,"40,508"
"Boston, MA",02129,Standard,Suffolk,"16,439"
"Boston, MA",02130,Standard,Suffolk,"35,401"
"Boston, MA",02131,Standard,Suffolk,"29,826"
"Boston, MA",02132,Standard,Suffolk,"25,861"
"Boston, MA",02133,Standard,Suffolk,0
"Boston, MA",02134,Standard,Suffolk,"21,503"
"Boston, MA",02135,Standard,Suffolk,"42,780"
"Boston, MA",02136,Standard,Suffolk,"28,488"
"Boston, MA",02137,P.O. Box,Suffolk,0
"Boston, MA",02163,Standard,Suffolk,"2,582"
"Boston, MA",02196,P.O. Box,Suffolk,0
"Boston, MA",02199,Standard,Suffolk,"1,146"
"Boston, MA",02201,Unique,Suffolk,0
"Boston, MA",02203,Standard,Suffolk,0
"Boston, MA",02204,Unique,Suffolk,0
"Boston, MA",02205,P.O. Box,Suffolk,0
"Boston, MA",02206,Unique,Suffolk,0
"Boston, MA",02210,Standard,Suffolk,"2,090"
"Boston, MA",02211,Unique,Suffolk,0
"Boston, MA",02212,Unique,Suffolk,0
"Boston, MA",02215,Standard,Suffolk,"26,125"
"Boston, MA",02217,Unique,Suffolk,0
"Boston, MA",02222,Standard,Suffolk,0
"Boston, MA",02241,Unique,Suffolk,0
"Boston, MA",02266,Unique,Suffolk,0
"Boston, MA",02283,P.O. Box,Suffolk,0
"Boston, MA",02284,P.O. Box,Suffolk,0
"Boston, MA",02293,Unique,Suffolk,0
"Boston, MA",02297,Unique,Suffolk,0
"Boston, MA",02298,P.O. Box,Suffolk,0
"Nashville, TN",37201,Standard,Davidson,"2,137"
"Nashville, TN",37202,P.O. Box,Davidson,0
"Nashville, TN",37203,Standard,Davidson,"11,883"
"Nashville, TN",37204,Standard,Davidson,"12,031"
"Nashville, TN",37205,Standard,Davidson,"24,057"
"Nashville, TN",37206,Standard,Davidson,"25,699"
"Nashville, TN",37207,Standard,Davidson,"34,880"
"Nashville, TN",37208,Standard,Davidson,"16,067"
"Nashville, TN",37209,Standard,Davidson,"35,457"
"Nashville, TN",37210,Standard,Davidson,"16,067"
"Nashville, TN",37211,Standard,Davidson,"74,755"
"Nashville, TN",37212,Standard,Davidson,"20,148"
"Nashville, TN",37213,Standard,Davidson,218
"Nashville, TN",37214,Standard,Davidson,"28,973"
"Nashville, TN",37215,Standard,Davidson,"21,190"
"Nashville, TN",37216,Standard,Davidson,"17,848"
"Nashville, TN",37217,Standard,Davidson,"29,599"
"Nashville, TN",37218,Standard,Davidson,"14,855"
"Nashville, TN",37219,Standard,Davidson,"1,162"
"Nashville, TN",37220,Standard,Davidson,"5,786"
"Nashville, TN",37221,Standard,Davidson,"36,610"
"Nashville, TN",37222,P.O. Box,Davidson,0
"Nashville, TN",37224,P.O. Box,Davidson,0
"Nashville, TN",37227,P.O. Box,Davidson,0
"Nashville, TN",37228,Standard,Davidson,"1,160"
"Nashville, TN",37229,P.O. Box,Davidson,0
"Nashville, TN",37230,P.O. Box,Davidson,0
"Nashville, TN",37232,Unique,Davidson,0
"Nashville, TN",37234,Unique,Davidson,0
"Nashville, TN",37235,Unique,Davidson,0
"Nashville, TN",37236,Unique,Davidson,0
"Nashville, TN",37238,Standard,Davidson,0
"Nashville, TN",37240,Unique,Davidson,754
"Nashville, TN",37241,Unique,Davidson,0
"Nashville, TN",37242,Unique,Davidson,0
"Nashville, TN",37243,Unique,Davidson,0
"Nashville, TN",37244,P.O. Box,Davidson,0
"Nashville, TN",37246,Unique,Davidson,0
"Nashville, TN",37250,Unique,Davidson,0
"Baltimore, MD",21201,Standard,Baltimore City,"16,972"
"Baltimore, MD",21202,Standard,Baltimore City,"22,832"
"Baltimore, MD",21203,P.O. Box,Baltimore City,0
"Baltimore, MD",21204,Standard,Baltimore,"20,253"
"Baltimore, MD",21205,Standard,Baltimore City,"16,146"
"Baltimore, MD",21206,Standard,Baltimore City,"50,846"
"Baltimore, MD",21207,Standard,Baltimore,"48,133"
"Baltimore, MD",21208,Standard,Baltimore,"33,917"
"Baltimore, MD",21209,Standard,Baltimore City,"26,465"
"Baltimore, MD",21210,Standard,Baltimore City,"14,292"
"Baltimore, MD",21211,Standard,Baltimore City,"17,351"
"Baltimore, MD",21212,Standard,Baltimore City,"32,322"
"Baltimore, MD",21213,Standard,Baltimore City,"32,733"
"Baltimore, MD",21214,Standard,Baltimore City,"20,564"
"Baltimore, MD",21215,Standard,Baltimore City,"60,161"
"Baltimore, MD",21216,Standard,Baltimore City,"32,071"
"Baltimore, MD",21217,Standard,Baltimore City,"37,111"
"Baltimore, MD",21218,Standard,Baltimore City,"49,796"
"Baltimore, MD",21219,Standard,Baltimore,"9,379"
"Baltimore, MD",21220,Standard,Baltimore,"39,199"
"Baltimore, MD",21221,Standard,Baltimore,"42,154"
"Baltimore, MD",21222,Standard,Baltimore,"55,786"
"Baltimore, MD",21223,Standard,Baltimore City,"26,366"
"Baltimore, MD",21224,Standard,Baltimore City,"49,134"
"Baltimore, MD",21225,Standard,Baltimore City,"33,545"
"Baltimore, MD",21226,Standard,Anne Arundel,"7,561"
"Baltimore, MD",21227,Standard,Baltimore,"33,534"
"Baltimore, MD",21228,Standard,Baltimore,"47,577"
"Baltimore, MD",21229,Standard,Baltimore City,"45,213"
"Baltimore, MD",21230,Standard,Baltimore City,"33,568"
"Baltimore, MD",21231,Standard,Baltimore City,"15,748"
"Baltimore, MD",21233,Standard,Baltimore City,0
"Baltimore, MD",21234,Standard,Baltimore,"69,752"
"Baltimore, MD",21235,Unique,Baltimore City,0
"Baltimore, MD",21236,Standard,Baltimore,"38,474"
"Baltimore, MD",21237,Standard,Baltimore,"30,059"
"Baltimore, MD",21239,Standard,Baltimore City,"28,793"
"Baltimore, MD",21240,Standard,Anne Arundel,0
"Baltimore, MD",21241,Unique,Baltimore City,0
"Baltimore, MD",21244,Standard,Baltimore,"34,611"
"Baltimore, MD",21250,Unique,Baltimore,"3,205"
"Baltimore, MD",21251,Unique,Baltimore City,934
"Baltimore, MD",21252,Unique,Baltimore,"2,872"
"Baltimore, MD",21263,Unique,Baltimore City,0
"Baltimore, MD",21264,Unique,Baltimore City,0
"Baltimore, MD",21270,P.O. Box,Baltimore City,0
"Baltimore, MD",21273,Unique,Baltimore City,0
"Baltimore, MD",21275,Unique,Baltimore City,0
"Baltimore, MD",21278,Unique,Baltimore City,0
"Baltimore, MD",21279,Unique,Baltimore City,0
"Baltimore, MD",21281,P.O. Box,Baltimore City,0
"Baltimore, MD",21282,P.O. Box,Baltimore,0
"Baltimore, MD",21284,P.O. Box,Baltimore,0
"Baltimore, MD",21285,P.O. Box,Baltimore,0
"Baltimore, MD",21286,Standard,Baltimore,"19,206"
"Baltimore, MD",21287,Standard,Baltimore City,0
"Baltimore, MD",21289,Unique,Baltimore City,0
"Baltimore, MD",21290,Unique,Baltimore City,0
"Baltimore, MD",21297,P.O. Box,Baltimore City,0
"Baltimore, MD",21298,Unique,Baltimore City,0
"Oklahoma City, OK",73101,P.O. Box,Oklahoma,0
"Oklahoma City, OK",73102,Standard,Oklahoma,"3,858"
"Oklahoma City, OK",73103,Standard,Oklahoma,"4,315"
"Oklahoma City, OK",73104,Standard,Oklahoma,"1,664"
"Oklahoma City, OK",73105,Standard,Oklahoma,"5,210"
"Oklahoma City, OK",73106,Standard,Oklahoma,"13,581"
"Oklahoma City, OK",73107,Standard,Oklahoma,"26,561"
"Oklahoma City, OK",73108,Standard,Oklahoma,"15,350"
"Oklahoma City, OK",73109,Standard,Oklahoma,"20,594"
"Oklahoma City, OK",73110,Standard,Oklahoma,"32,666"
"Oklahoma City, OK",73111,Standard,Oklahoma,"11,781"
"Oklahoma City, OK",73112,Standard,Oklahoma,"30,943"
"Oklahoma City, OK",73113,P.O. Box,Oklahoma,0
"Oklahoma City, OK",73114,Standard,Oklahoma,"17,422"
"Oklahoma City, OK",73115,Standard,Oklahoma,"20,541"
"Oklahoma City, OK",73116,Standard,Oklahoma,"9,241"
"Oklahoma City, OK",73117,Standard,Oklahoma,"5,191"
"Oklahoma City, OK",73118,Standard,Oklahoma,"13,571"
"Oklahoma City, OK",73119,Standard,Oklahoma,"31,347"
"Oklahoma City, OK",73120,Standard,Oklahoma,"34,824"
"Oklahoma City, OK",73121,Standard,Oklahoma,"3,053"
"Oklahoma City, OK",73122,Standard,Oklahoma,"13,164"
"Oklahoma City, OK",73123,P.O. Box,Oklahoma,0
"Oklahoma City, OK",73124,P.O. Box,Oklahoma,0
"Oklahoma City, OK",73125,P.O. Box,Oklahoma,0
"Oklahoma City, OK",73126,P.O. Box,Oklahoma,0
"Oklahoma City, OK",73127,Standard,Oklahoma,"24,077"
"Oklahoma City, OK",73128,Standard,Oklahoma,"4,200"
"Oklahoma City, OK",73129,Standard,Oklahoma,"20,126"
"Oklahoma City, OK",73130,Standard,Oklahoma,"19,439"
"Oklahoma City, OK",73131,Standard,Oklahoma,"3,145"
"Oklahoma City, OK",73132,Standard,Oklahoma,"26,432"
"Oklahoma City, OK",73134,Standard,Oklahoma,"4,312"
"Oklahoma City, OK",73135,Standard,Oklahoma,"20,529"
"Oklahoma City, OK",73136,P.O. Box,Oklahoma,0
"Oklahoma City, OK",73137,P.O. Box,Oklahoma,0
"Oklahoma City, OK",73139,Standard,Oklahoma,"17,253"
"Oklahoma City, OK",73140,P.O. Box,Oklahoma,0
"Oklahoma City, OK",73141,Standard,Oklahoma,"2,727"
